,Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score, CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl,CES 4.0 Percentile,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%)
1745,6037185100,6070,Los Angeles,90065,Los Angeles,-118.2103941,34.1048825,19.59,36.46,35-40%,0.052,66.81,11.90127195,73.18,0.095,35.49,488.79,59.71,61.6,68.05,0.0,0.0,1487.033651,73.11,887.5101036,50.6,1.0,17.08,3.0,22.12,0.0,0.0,6,58.69,2.2,54.85,45.76,5.59,58.74,35.17,33.71,3.84,22.74,6.8,6.69,17.8,61.1,6.5,46.0,18.1,29.74,5.8,55.02,15.4,40.9,33.8,3.51,25.45,36.46,8.9,79.62,11.48,43.74,36.52,3.57,0.0,13.23,2.93
1746,6037106641,2372,Los Angeles,91344,Los Angeles,-118.5084331,34.2984691,19.58,36.42,35-40%,0.067,97.0,10.95076564,54.52,0.043,15.32,726.64,83.13,34.73,30.28,0.03,17.31,98.9511312,23.43,238.5626636,5.45,7.0,50.32,0.0,0.0,0.06,8.76,1,12.45,0.0,0.0,31.97,3.9,21.9,52.54,59.63,5.31,60.06,13.58,57.89,9.4,39.53,5.5,40.44,16.1,24.72,4.5,37.71,16.2,45.03,48.34,5.01,47.92,36.42,11.72,67.54,20.74,8.39,66.86,0.25,0.0,19.18,5.31
1747,6037273100,2742,Los Angeles,90291,Los Angeles,-118.4597985,34.0034867,19.55,36.32,35-40%,0.046,46.99,11.64254863,64.17,0.161,53.88,440.64,52.72,68.85,77.54,0.0,0.0,1803.93337,77.03,884.5109643,50.34,3.2,31.93,2.25,14.93,0.26,44.73,5,51.22,2.0,52.9,48.27,5.89,65.91,28.97,23.34,6.63,85.46,8.2,14.74,3.2,12.02,0.7,3.74,15.4,22.93,2.6,11.87,20.1,63.26,31.97,3.32,22.71,36.32,11.05,76.15,12.8,20.31,67.25,2.26,0.18,7.8,2.19
1748,6037106643,4577,Los Angeles,91344,Los Angeles,-118.5220166,34.2894537,19.53,36.28,35-40%,0.067,97.0,10.94210448,54.41,0.119,43.14,726.64,83.13,13.25,6.11,0.0,8.21,130.1009318,26.96,2144.811387,89.1,7.0,50.32,0.0,0.0,0.12,20.32,3,33.16,0.0,0.0,40.92,5.0,45.53,51.44,58.4,3.23,11.82,13.37,56.52,8.9,37.65,2.5,19.87,4.7,1.32,7.6,72.53,14.2,34.25,37.68,3.91,31.61,36.28,9.92,69.7,20.38,13.5,61.09,1.79,0.44,21.37,1.81
1749,6037103300,3781,Los Angeles,91040,Los Angeles,-118.3554781,34.2573787,19.52,36.26,35-40%,0.066,95.27,11.14759703,56.24,0.065,23.91,726.64,83.13,45.46,44.98,0.0,7.69,774.3503214,59.93,899.7361175,51.51,2.0,25.63,0.3,2.11,0.105,16.88,0,0.0,9.9,90.24,44.21,5.4,54.65,41.71,44.19,6.13,77.8,10.8,36.55,2.9,10.31,0.6,2.81,9.6,9.27,4.1,32.27,13.3,29.72,34.86,3.62,27.21,36.26,9.92,71.04,19.04,10.66,76.62,0.03,1.19,7.17,4.34
1750,6037576802,4061,Los Angeles,90814,Long Beach,-118.1577274,33.7717856,19.5,36.22,35-40%,0.04,20.85,11.58107322,62.86,0.085,31.84,339.04,34.73,61.56,67.96,0.0,0.0,9295.183267,97.0,660.4999734,33.06,0.9,11.83,4.8,28.32,0.29,47.6,5,51.22,0.0,0.0,38.29,4.68,38.26,37.16,36.7,5.36,61.21,9.61,26.3,5.6,24.12,3.7,29.53,35.0,61.76,4.2,33.58,16.4,46.02,40.2,4.17,35.69,36.22,8.47,82.02,9.51,19.08,40.53,26.87,0.0,10.64,2.88
1751,6037403406,2955,Los Angeles,91789,Walnut,-117.8556711,34.0450793,19.48,36.14,35-40%,0.055,71.66,12.11003917,85.18,0.088,32.81,435.94,51.12,28.7,22.39,0.44,36.72,1604.561666,74.63,1326.755028,73.16,4.0,37.55,0.0,0.0,0.1,16.64,0,0.0,0.0,0.0,40.92,5.0,45.5,26.46,19.09,4.22,31.67,10.71,35.72,5.9,25.5,14.2,75.19,27.2,48.92,2.8,14.39,21.2,67.72,37.59,3.9,31.43,36.14,10.63,75.87,13.5,26.63,23.96,0.71,0.0,43.62,5.08
1752,6037269904,3927,Los Angeles,90034,Los Angeles,-118.411879,34.027809,19.47,36.09,35-40%,0.046,46.99,11.80798017,69.92,0.559,91.7,440.64,52.72,37.96,34.24,0.0,0.0,1875.489726,77.88,2287.328104,90.56,0.0,0.0,1.5,10.64,0.045,5.57,0,0.0,0.0,0.0,39.75,4.85,42.18,32.13,28.95,3.88,23.92,11.06,38.32,2.0,5.86,8.0,53.36,19.0,32.05,8.0,75.38,21.3,68.11,38.67,4.01,33.36,36.09,7.56,85.87,6.57,14.51,50.6,12.45,0.0,19.05,3.39
1753,6037620101,5632,Los Angeles,90245,El Segundo,-118.4208606,33.9274501,19.41,35.96,35-40%,0.043,32.15,11.93026042,74.64,0.498,89.83,228.21,8.95,59.11,64.61,0.0,0.0,3701.240031,87.78,886.9506216,50.53,0.4,5.64,5.8,32.92,1.06,85.86,6,58.69,1.5,42.31,49.07,5.99,67.94,18.91,7.74,5.78,70.61,7.58,10.73,1.7,4.67,1.7,13.3,16.5,25.72,7.6,72.53,16.7,47.62,31.23,3.24,21.75,35.96,16.28,75.44,8.27,13.6,59.11,6.91,0.0,10.35,10.03
1754,6037275311,5462,Los Angeles,90066,Los Angeles,-118.4233089,33.9882746,19.37,35.89,35-40%,0.045,39.99,11.64347745,64.19,0.225,66.33,440.64,52.72,42.22,40.2,0.0,0.0,2190.579285,80.83,1148.390861,66.33,0.0,0.0,27.05,77.0,0.73,79.36,14,93.36,0.0,0.0,50.86,6.21,72.47,32.14,29.06,2.56,5.03,11.06,38.32,9.0,38.13,6.6,46.54,16.3,25.25,5.0,44.35,12.5,25.73,30.07,3.12,20.1,35.89,9.81,69.94,20.25,29.46,42.75,4.21,0.0,19.24,4.34
1755,6037276500,5674,Los Angeles,90045,Los Angeles,-118.4180348,33.9665412,19.3,35.8,35-40%,0.044,35.16,11.65400614,64.56,0.145,49.89,440.64,52.72,57.54,62.31,0.0,0.0,2548.356649,82.76,880.4136897,49.96,16.4,77.1,27.75,77.6,0.16,28.3,17,96.79,0.0,0.0,51.77,6.32,75.0,18.11,6.74,2.59,5.17,7.58,10.73,4.3,17.79,4.2,32.64,31.2,55.69,9.7,84.98,20.7,65.55,29.44,3.05,19.23,35.8,2.98,91.54,5.48,16.85,54.41,6.71,0.21,15.58,6.24
1756,6037275602,12100,Los Angeles,90094,Los Angeles,-118.4172475,33.9769997,19.26,35.77,35-40%,0.044,37.57,11.65962976,64.72,0.207,63.43,440.64,52.72,1.42,0.24,0.0,0.0,2393.0967,82.0,1547.111289,79.03,12.5,70.18,92.5,96.13,0.91,83.63,28,99.6,0.25,11.59,55.72,6.8,83.67,26.75,19.57,4.18,30.84,9.17,22.48,1.6,4.21,3.3,26.4,12.9,16.82,4.6,39.21,20.5,64.82,27.3,2.83,16.29,35.77,16.87,74.74,8.39,13.64,52.65,6.57,0.0,23.16,3.98
1757,6037430802,4586,Los Angeles,91006,Arcadia,-118.0195541,34.1278975,19.26,35.75,35-40%,0.06,82.48,11.84691327,71.18,0.111,40.63,750.97,85.48,50.79,52.63,0.0,0.0,1617.448669,74.81,348.1112359,10.9,5.2,43.04,1.65,10.78,0.06,8.76,0,0.0,2.0,52.9,42.54,5.19,50.23,21.41,10.9,5.0,52.36,5.62,2.22,10.7,44.34,13.9,74.1,34.5,60.9,2.8,14.39,18.1,54.63,35.75,3.71,28.42,35.75,9.86,70.56,19.58,10.14,13.08,0.33,0.68,74.42,1.35
1758,6037278001,2508,Los Angeles,90045,Los Angeles,-118.4012,33.9569112,19.25,35.72,35-40%,0.044,35.16,11.90155949,73.23,0.576,92.22,440.64,52.72,62.01,68.51,0.0,0.0,2892.433309,84.36,1310.25422,72.59,11.4,64.41,25.6,75.46,2.59,94.92,0,0.0,0.2,9.67,56.2,6.86,84.72,26.3,18.84,3.85,23.06,11.75,44.13,1.1,2.3,2.9,22.9,18.7,31.26,0.5,0.33,21.9,70.23,27.04,2.8,15.89,35.72,13.64,74.36,12.0,29.74,46.37,4.23,0.0,14.39,5.26
1759,6037620601,5278,Los Angeles,90278,Redondo Beach,-118.3619491,33.869596,19.2,35.64,35-40%,0.042,26.7,11.93838377,75.05,0.185,59.46,316.09,29.16,34.91,30.49,0.51,37.93,7542.756509,95.84,1310.156777,72.56,3.0,31.24,1.5,10.64,0.445,65.18,0,0.0,0.4,14.43,43.7,5.34,53.29,29.39,23.9,3.84,22.74,11.34,40.83,3.5,13.67,2.9,22.9,12.4,15.59,9.0,81.69,21.1,67.26,34.69,3.6,26.94,35.64,17.66,72.02,10.33,24.78,48.26,2.6,0.0,19.57,4.79
1760,6037400304,7788,Los Angeles,91773,San Dimas,-117.7979719,34.1049693,19.19,35.62,35-40%,0.06,82.63,12.40710799,90.47,0.098,36.5,527.33,62.96,26.34,19.51,0.03,18.0,658.9490051,56.95,274.0170444,6.95,0.25,4.12,16.8,62.68,0.435,64.63,8,72.15,4.0,70.42,49.43,6.04,68.99,33.63,31.33,4.28,33.12,10.55,34.56,5.2,22.22,6.5,46.0,19.9,33.98,2.8,14.39,12.3,24.94,30.66,3.18,20.85,35.62,12.72,73.25,14.02,38.74,37.89,1.31,1.32,18.41,2.32
1761,6037920013,7174,Los Angeles,91350,Santa Clarita,-118.521858,34.4298866,19.16,35.55,35-40%,0.065,93.63,9.905727034,48.16,0.278,73.98,656.79,72.2,14.91,7.45,0.0,0.0,271.9896647,39.82,1352.386471,73.85,31.4,89.34,4.5,27.76,0.605,74.9,5,51.22,4.0,70.42,55.0,6.72,82.41,27.23,20.41,3.03,9.64,10.4,33.08,10.7,44.34,4.9,36.97,13.2,17.71,4.9,43.09,12.9,27.78,27.51,2.85,16.48,35.55,15.03,69.74,15.24,33.01,42.38,4.15,0.26,16.72,3.47
1762,6037621204,3052,Los Angeles,90277,Redondo Beach,-118.3979526,33.8464727,19.14,35.5,35-40%,0.043,29.89,11.89517547,73.01,0.168,55.81,285.94,19.7,20.52,12.77,0.0,0.0,5384.196777,93.12,644.7558752,31.73,9.0,58.17,11.0,49.83,1.025,85.36,8,72.15,0.0,0.0,44.04,5.38,54.14,18.58,7.33,7.23,91.87,8.52,17.34,3.5,13.67,10.8,64.81,9.0,8.07,3.3,21.11,15.5,41.38,34.33,3.56,26.25,35.5,5.28,73.07,21.66,11.21,64.68,5.21,0.0,14.55,4.36
1763,6037111206,4379,Los Angeles,91326,Los Angeles,-118.5343557,34.2690645,18.98,35.11,35-40%,0.066,95.27,11.36662201,58.69,0.117,42.45,726.64,83.13,47.56,48.13,0.02,16.31,344.9255702,44.35,2206.785866,89.88,0.0,0.0,0.0,0.0,0.5,69.4,3,33.16,10.0,91.04,52.76,6.44,77.5,27.4,20.8,3.3,12.97,13.37,56.52,6.1,26.42,6.1,43.88,8.2,6.48,3.0,17.11,15.2,39.7,28.41,2.95,17.79,35.11,7.4,71.98,20.62,29.34,48.87,1.1,0.32,15.44,4.93
1764,6037480600,8038,Los Angeles,91030,South Pasadena,-118.1551292,34.1193401,18.95,35.01,35-40%,0.055,71.66,11.3985122,59.17,0.468,88.51,777.04,87.22,65.09,73.02,0.0,0.0,1231.291341,69.14,1215.322064,69.36,8.5,54.26,2.25,14.93,0.22,38.7,3,33.16,2.0,52.9,56.1,6.85,84.6,20.42,9.7,3.9,24.31,6.75,6.54,4.0,16.21,6.5,46.0,17.9,29.21,5.5,51.26,18.5,56.48,26.67,2.77,15.51,35.01,14.87,73.49,11.64,19.4,47.74,5.87,0.02,21.61,5.36
1765,6037271802,5644,Los Angeles,90034,Los Angeles,-118.4124738,34.0198929,18.84,34.82,30-35%,0.046,44.98,11.66040963,64.75,0.347,80.87,440.64,52.72,42.83,41.02,0.0,0.0,1953.627686,78.77,1705.499547,82.13,0.0,0.0,0.3,2.11,0.2,35.62,0,0.0,0.75,25.73,41.33,5.05,46.77,34.49,32.5,3.22,11.64,11.8,44.53,9.5,40.07,0.9,5.64,19.2,32.49,6.2,59.38,23.1,74.52,35.99,3.73,28.83,34.82,5.72,84.36,9.92,28.19,40.59,4.61,0.0,24.01,2.6
1766,6037554514,4700,Los Angeles,90703,Cerritos,-118.0696561,33.8741124,18.83,34.8,30-35%,0.045,39.99,11.89070824,72.79,0.635,94.03,387.33,40.74,29.29,23.05,0.0,0.0,4077.456787,89.66,2312.729706,90.75,1.2,18.7,6.0,35.02,0.4,61.58,0,0.0,0.0,0.0,45.27,5.53,57.4,30.53,25.85,4.31,33.95,9.68,26.89,7.5,32.16,10.5,63.69,20.9,36.11,4.4,36.44,10.4,15.5,32.84,3.41,24.08,34.8,7.81,74.06,18.13,17.68,12.89,9.34,0.0,57.11,2.98
1767,6037920031,4343,Los Angeles,91321,Santa Clarita,-118.4836342,34.3992407,18.81,34.76,30-35%,0.067,97.0,9.939752588,48.45,0.115,41.82,662.59,72.6,23.75,16.5,0.0,0.0,233.1137695,37.32,1245.435545,70.43,1.0,17.08,3.75,25.09,0.68,77.62,2,23.88,7.0,83.28,47.14,5.76,62.63,29.04,23.47,5.32,60.28,8.03,13.91,8.6,36.56,3.1,24.77,21.7,37.64,3.2,19.59,14.1,33.7,31.5,3.27,22.1,34.76,9.37,57.2,33.43,31.87,50.96,5.04,0.44,7.55,4.14
1768,6037464000,5623,Los Angeles,91106,Pasadena,-118.1383771,34.1270552,18.8,34.75,30-35%,0.056,74.1,10.81196096,53.63,0.227,66.7,756.83,86.37,43.64,42.48,0.0,0.0,1158.432353,67.7,909.7063968,52.29,30.6,88.97,1.05,7.19,1.11,86.6,1,12.45,2.0,52.9,53.48,6.53,79.13,20.98,10.33,4.68,43.23,7.14,8.33,2.7,9.29,2.0,15.64,18.5,30.78,7.5,71.67,16.6,47.06,27.76,2.88,16.98,34.75,10.42,71.46,18.12,15.83,45.6,9.0,0.0,24.26,5.32
1769,6037134423,3539,Los Angeles,91304,Los Angeles,-118.6341913,34.2138397,18.79,34.71,30-35%,0.059,79.99,10.67639216,53.13,0.033,11.51,726.64,83.13,31.47,25.86,0.0,0.0,287.3735657,41.04,380.3940262,12.78,1.4,19.91,14.5,56.95,0.2,35.62,4,43.78,0.0,0.0,36.04,4.4,31.89,55.21,63.01,4.43,36.66,12.82,52.84,6.1,26.42,1.9,14.86,15.6,23.3,4.1,32.27,19.4,60.56,41.16,4.27,36.95,34.71,9.24,66.57,24.19,7.71,64.96,8.45,0.0,13.65,5.23
1770,6037430400,4642,Los Angeles,91006,Arcadia,-118.0252477,34.1632548,18.75,34.62,30-35%,0.064,91.05,11.79500895,69.55,0.103,38.47,669.31,73.31,56.5,60.74,0.0,0.0,1138.599009,67.05,1165.042701,67.14,13.0,71.63,0.0,0.0,0.5,69.4,0,0.0,0.5,22.08,49.82,6.08,69.88,19.82,9.09,6.0,75.12,5.29,1.57,4.8,20.29,19.3,85.53,13.7,18.91,3.2,19.59,8.9,9.81,29.71,3.08,19.57,34.62,7.93,70.44,21.63,6.79,25.66,3.08,0.0,62.41,2.07
1771,6037135102,3726,Los Angeles,91307,Los Angeles,-118.6174552,34.1886366,18.74,34.61,30-35%,0.059,79.99,11.07405896,55.49,0.089,33.07,726.64,83.13,49.48,50.9,2.93,50.24,504.7526805,51.61,916.4114023,52.79,1.0,17.08,4.75,28.08,0.23,40.13,4,43.78,0.0,0.0,46.71,5.7,61.46,40.43,42.12,3.45,15.36,13.82,59.28,5.8,25.06,3.5,28.04,14.5,20.8,4.7,40.6,8.3,7.69,31.68,3.29,22.29,34.61,9.45,74.07,16.48,15.92,61.92,5.93,0.0,10.9,5.34
1772,6037650603,3849,Los Angeles,90503,Torrance,-118.3697533,33.8441204,18.71,34.53,30-35%,0.041,24.88,11.85289322,71.39,0.174,57.16,315.77,29.12,45.27,44.68,0.0,0.0,7258.363363,95.52,616.2898565,29.51,1.1,17.49,5.0,30.88,0.17,29.24,5,51.22,2.2,54.85,41.6,5.08,47.42,23.61,14.0,6.7,86.54,9.41,24.66,4.4,18.36,7.2,49.57,18.3,30.29,1.8,4.89,15.9,43.28,35.51,3.68,28.03,34.53,7.59,70.85,21.56,7.95,43.47,5.79,0.0,39.62,3.17
1773,6037910705,11613,Los Angeles,93552,Palmdale,-118.0173147,34.5697025,18.6,34.19,30-35%,0.062,88.7,7.804999738,11.71,0.012,4.39,289.8,20.44,34.77,30.32,0.0,0.0,2860.847616,84.15,390.3281937,13.6,0.0,0.0,0.0,0.0,0.01,1.8,0,0.0,0.0,0.0,21.23,2.59,4.02,79.73,84.96,6.74,87.09,18.78,83.55,26.1,75.09,10.5,63.69,32.7,58.23,3.4,22.57,16.4,46.02,69.16,7.17,79.08,34.19,11.43,79.99,8.59,70.21,12.35,13.59,0.0,3.39,0.46
1774,6037573902,2031,Los Angeles,90808,Long Beach,-118.0775765,33.8135353,18.56,34.1,30-35%,0.043,29.89,11.62611756,63.87,0.788,96.66,339.04,34.73,23.41,16.04,0.0,0.0,4805.599935,92.05,2173.11474,89.48,0.9,11.83,35.0,83.21,0.295,47.98,14,93.36,0.5,22.08,52.46,6.41,76.7,25.18,16.79,7.69,95.16,10.95,37.41,4.4,18.36,0.0,0.0,5.1,1.65,1.4,2.73,8.3,7.69,27.94,2.9,17.13,34.1,6.89,67.06,26.05,23.58,55.98,4.14,0.49,10.49,5.32
1775,6037430803,5397,Los Angeles,91006,Arcadia,-118.0227522,34.1156128,18.54,34.04,30-35%,0.059,79.99,11.91047843,73.58,0.086,32.21,665.04,72.99,58.44,63.62,0.0,0.0,1864.677633,77.78,309.8073009,8.83,12.0,68.94,3.0,22.12,0.285,47.41,8,72.15,2.7,60.11,52.13,6.37,75.89,23.46,13.7,4.15,30.13,6.43,5.11,6.0,25.89,16.6,80.67,15.9,24.17,3.8,28.2,15.3,40.27,28.08,2.91,17.3,34.04,9.69,65.5,24.81,13.47,24.27,0.0,0.26,59.92,2.08
1776,6037186201,3201,Los Angeles,90041,Los Angeles,-118.2188456,34.1213123,18.53,34.03,30-35%,0.053,67.9,11.74162162,67.65,0.201,62.17,488.79,59.71,54.19,57.45,0.0,0.0,1420.64032,71.81,996.7967256,57.63,0.0,0.0,0.0,0.0,0.3,50.14,0,0.0,1.0,35.72,42.75,5.22,50.95,26.16,18.62,3.89,24.08,6.02,3.64,18.8,62.68,21.7,88.7,30.4,54.55,1.3,2.29,18.6,56.86,34.23,3.55,26.06,34.03,10.15,73.73,16.12,50.89,11.5,4.19,0.0,31.37,2.06
1777,6037910207,6033,Los Angeles,93551,Palmdale,-118.1753866,34.595584,18.48,33.9,30-35%,0.062,88.7,7.567773362,10.04,0.048,16.89,402.75,43.77,30.85,24.97,0.0,0.0,4535.853923,91.36,816.8628096,45.36,0.0,0.0,0.0,0.0,0.16,28.3,0,0.0,0.0,0.0,28.64,3.5,15.05,51.51,58.54,4.42,36.41,15.95,71.3,11.4,46.51,6.0,43.29,23.3,41.24,8.1,76.05,12.4,25.32,50.95,5.29,51.83,33.9,13.49,75.98,10.53,41.6,28.94,15.08,0.15,11.7,2.52
1778,6037141202,2674,Los Angeles,91423,Los Angeles,-118.4423602,34.1471798,18.48,33.86,30-35%,0.058,76.94,11.64698253,64.28,0.133,46.76,726.64,83.13,33.98,29.19,0.0,3.45,1101.476034,66.04,772.5369076,42.16,0.0,0.0,11.0,49.83,0.135,23.72,4,43.78,0.0,0.0,42.15,5.15,49.01,27.64,21.25,2.83,7.29,14.32,62.26,0.8,1.15,3.5,28.04,17.1,27.35,9.2,82.74,18.3,55.49,34.61,3.59,26.83,33.86,10.1,78.76,11.14,10.96,71.77,4.49,0.0,7.74,5.05
1779,6037500202,4988,Los Angeles,90605,Whittier,-117.9940889,33.9613945,18.46,33.81,30-35%,0.051,63.61,11.85755128,71.6,0.063,23.17,670.36,73.77,52.13,54.59,0.0,0.0,2565.358297,82.86,1331.935305,73.28,9.0,58.17,1.25,7.44,0.425,63.6,0,0.0,0.0,0.0,45.52,5.56,57.98,36.71,36.09,4.46,37.58,14.69,64.49,6.4,27.61,1.2,8.49,5.2,1.75,3.8,28.2,12.1,23.8,32.01,3.32,22.76,33.81,9.98,67.88,22.13,45.73,30.23,0.66,0.08,20.83,2.47
1780,6037701601,4194,Los Angeles,90403,Santa Monica,-118.4799628,34.0389491,18.42,33.7,30-35%,0.049,56.96,11.69434868,66.05,0.089,33.15,417.8,48.16,59.95,65.65,0.0,0.0,1476.143351,72.86,606.8743621,28.96,0.5,7.71,16.3,61.91,0.69,77.86,0,0.0,0.0,0.0,40.81,4.98,45.14,22.14,11.95,5.51,64.78,11.98,45.97,2.0,5.86,5.2,38.61,7.5,5.09,5.9,56.19,16.4,46.02,35.63,3.7,28.21,33.7,10.85,67.48,21.67,6.37,72.06,0.67,0.0,13.33,7.58
1781,6037265602,3044,Los Angeles,90024,Los Angeles,-118.434157,34.0602409,18.4,33.67,30-35%,0.049,57.77,11.65326691,64.53,0.195,61.07,440.64,52.72,19.27,11.41,0.0,0.0,1538.888367,73.74,2502.63147,92.61,7.0,50.32,0.75,4.42,0.28,46.8,0,0.0,0.0,0.0,41.26,5.04,46.55,18.77,7.56,5.06,54.12,12.33,49.17,2.7,9.29,12.4,69.79,15.7,23.66,,,13.6,31.17,35.21,3.65,27.67,33.67,7.16,61.5,31.34,4.86,73.88,3.29,0.0,12.16,5.81
1782,6037463602,6057,Los Angeles,91105,Pasadena,-118.1458929,34.1408046,18.36,33.64,30-35%,0.057,75.12,11.08381171,55.54,0.392,84.33,634.13,71.13,32.06,26.57,0.0,0.0,1090.201009,65.7,880.4025298,49.95,24.25,85.76,0.0,0.0,0.59,73.86,0,0.0,0.4,14.43,47.3,5.78,63.07,16.62,5.21,5.34,60.71,5.88,2.9,3.8,15.24,10.4,63.3,27.3,49.12,1.6,3.58,19.4,60.56,30.65,3.18,20.83,33.64,10.71,77.08,12.2,17.34,37.92,9.33,0.0,31.98,3.43
1783,6037141400,5099,Los Angeles,91436,Los Angeles,-118.4760491,34.157489,18.33,33.56,30-35%,0.059,79.99,11.9420043,75.26,0.486,89.36,726.64,83.13,52.83,55.61,0.0,0.0,1016.267995,63.97,6163.268679,99.9,4.0,37.55,0.0,0.0,0.26,44.73,11,86.96,0.0,0.0,56.88,6.95,86.02,22.06,11.84,3.28,12.59,10.22,31.68,3.0,10.81,3.0,23.77,14.4,20.6,3.8,28.2,24.1,77.58,25.45,2.64,13.87,33.56,12.14,66.66,21.2,8.53,74.13,7.02,0.0,7.77,2.55
1784,6037400207,4608,Los Angeles,91750,La Verne,-117.7783303,34.1336074,18.3,33.47,30-35%,0.065,93.85,12.30622172,89.66,0.126,44.94,987.01,99.34,22.28,14.83,0.0,0.0,510.9846598,51.95,459.086709,17.91,0.0,0.0,3.0,22.12,0.125,21.96,0,0.0,0.0,0.0,37.31,4.56,35.31,34.88,33.18,6.7,86.54,11.79,44.35,4.5,18.81,4.1,32.03,8.3,6.73,5.7,53.89,5.8,2.26,38.72,4.02,33.46,33.47,8.31,71.59,20.1,25.93,56.21,4.06,0.0,12.57,1.24
1785,6037262704,3561,Los Angeles,90272,Los Angeles,-118.5401653,34.042438,18.27,33.42,30-35%,0.05,62.53,11.36879135,58.73,0.148,50.58,440.64,52.72,45.49,45.09,0.3,34.14,1221.011312,68.98,1429.199476,76.28,20.25,82.19,15.0,59.6,0.15,26.67,8,72.15,0.0,0.0,53.46,6.53,79.05,12.64,1.93,5.11,55.38,8.33,15.78,1.8,5.1,0.7,3.74,12.1,14.79,6.1,58.36,20.8,66.07,26.99,2.8,15.85,33.42,5.17,75.37,19.46,6.49,82.0,0.67,0.0,6.91,3.93
1786,6037297300,2193,Los Angeles,90732,Los Angeles,-118.315013,33.7178352,18.27,33.41,30-35%,0.038,16.78,11.60767179,63.48,0.056,20.57,391.08,42.43,78.63,88.1,0.0,0.0,3469.069946,86.66,470.9137102,18.73,28.95,88.15,3.0,22.12,0.11,19.25,3,33.16,0.0,0.0,38.91,4.75,39.98,55.88,63.91,3.73,20.67,10.14,30.93,9.2,38.85,2.7,21.42,19.5,33.2,5.4,49.86,14.3,34.8,37.07,3.84,30.55,33.41,20.66,62.06,17.28,30.6,52.85,6.11,0.0,5.52,4.92
1787,6037273502,2861,Los Angeles,90291,Los Angeles,-118.472226,33.9867153,18.26,33.38,30-35%,0.046,44.98,11.68337511,65.72,0.083,30.78,440.64,52.72,48.33,49.21,0.0,0.0,1859.963684,77.72,633.8274394,31.0,0.4,5.64,19.8,67.66,0.03,4.12,14,93.36,3.0,63.67,44.97,5.49,56.6,34.71,32.89,3.85,23.06,9.61,26.3,2.9,10.31,1.3,9.46,20.7,35.75,5.8,55.02,22.7,72.98,32.06,3.33,22.84,33.38,7.44,82.8,9.75,11.46,76.69,6.08,0.63,2.03,3.11
1788,6037273600,2375,Los Angeles,90291,Los Angeles,-118.4599433,33.9933608,18.22,33.32,30-35%,0.046,44.98,11.63925882,64.14,0.174,57.24,440.64,52.72,57.77,62.67,0.0,0.0,1893.46698,78.07,1245.907155,70.48,0.0,0.0,16.5,62.38,0.17,29.24,14,93.36,7.5,84.74,53.84,6.57,79.89,34.71,32.89,3.52,16.63,9.61,26.3,5.7,24.6,3.8,30.02,12.1,14.79,5.2,46.99,12.2,24.46,26.72,2.77,15.54,33.32,7.33,77.31,15.37,15.2,79.49,1.77,0.0,1.43,2.11
1789,6037701302,4868,Los Angeles,90403,Santa Monica,-118.4978403,34.0274086,18.2,33.26,30-35%,0.048,55.38,11.74617518,67.89,0.183,58.67,417.8,48.16,42.83,41.03,0.0,0.0,1453.786011,72.44,394.3370656,13.74,0.0,0.0,1.5,10.64,0.245,41.81,6,58.69,0.0,0.0,37.19,4.54,34.91,24.3,15.32,6.52,83.85,13.52,57.49,0.6,0.84,2.4,18.91,12.5,15.83,3.8,28.2,19.7,61.52,38.64,4.01,33.32,33.26,5.79,81.49,12.72,8.16,77.53,0.06,0.0,10.62,3.64
1790,6037920017,4309,Los Angeles,91350,Santa Clarita,-118.5288817,34.4426894,18.2,33.23,30-35%,0.065,93.63,9.82382783,47.31,0.114,41.38,667.7,73.14,49.07,50.26,0.0,0.0,231.6266734,37.17,1340.653445,73.5,0.9,11.83,0.0,0.0,0.16,28.3,1,12.45,0.0,0.0,38.2,4.66,38.01,30.9,26.6,5.9,73.07,13.62,58.08,10.6,44.01,0.8,4.59,13.6,18.71,3.6,25.23,11.5,20.63,37.61,3.9,31.47,33.23,12.09,75.35,12.56,33.84,55.33,0.16,0.14,4.97,5.57
